material_id,formula,category,crystal_system,MQI,bulk_modulus_GPa,shear_modulus_GPa,density_g_cm3,melting_point_K,band_gap_eV,formation_energy_per_atom_eV
mp-847484,Sb2ClS4,Oxide,trigonal,43.15413318078804,196.06,82.2,1.864,2241.0,5.138,-5.1098
mp-651958,Cl3P,Oxide,cubic,49.26004462691299,319.66,214.12,5.259,2401.0,5.499,-1.9777
mp-441151,W3He3,Oxide,trigonal,31.469569233014866,144.36,80.65,4.673,1577.0,0.5,-4.038
mp-822223,Cu,Oxide,monoclinic,43.350819135773975,282.53,81.52,2.781,3222.0,3.541,-2.9363
mp-642588,Ba2Ta4B3,Ceramic,tetragonal,54.654312901374986,343.86,222.77,5.164,2646.0,6.143,-2.9072
mp-373788,Pb4Rh3Pd3Na4,Intermetallic,cubic,22.421755780472488,140.53,81.52,0.5,980.0,0.0,-2.5623
mp-176494,Os,Chalcogenide,cubic,9.536289355588224,2.0,0.72,4.46,628.0,0.14,-0.7069
mp-76097,Y2Se3As2,Oxide,cubic,36.65762144602448,211.08,147.98,2.763,1229.0,0.5,-4.7762
mp-749612,Ir4Co,Carbide,cubic,38.981165378363016,309.3,180.32,3.378,2341.0,0.497,-1.6809
mp-954893,Ge4P4,Nitride,orthorhombic,42.962725577416286,362.38,168.07,5.027,1390.0,3.79,-2.3004
mp-399614,Pt2Ga2Zn4,Semiconductor,trigonal,23.74960667477233,80.07,44.59,5.124,2227.0,2.331,-0.5308
mp-501368,In3Ba4Os3Mo3,Metal,tetragonal,22.292006180924176,154.76,93.99,4.266,1286.0,0.0,-0.7626
mp-999823,ClAl3Be4,Semiconductor,trigonal,11.940076288336623,97.94,46.67,0.5,200.0,0.844,-0.5362
mp-13427,Mg3Cd4C3,Sulfide,trigonal,26.405498358366945,152.92,94.29,2.557,1688.0,0.943,-1.6595
mp-922122,Ba3Cu4,Ceramic,orthorhombic,32.90919154110906,152.34,89.04,1.742,2681.0,1.085,-2.8494
mp-546402,Pt4W,Metal,cubic,17.962407724819002,54.55,20.21,7.677,1371.0,0.0,-1.1002
mp-878003,F2KP2,Semiconductor,tetragonal,12.479083787685443,36.76,28.33,3.416,200.0,1.897,-0.8704
mp-784709,Be2Cr2Bi4,Perovskite,hexagonal,29.25533267033772,129.0,97.06,4.993,1596.0,1.616,-2.3965
mp-357258,Ge2Ta4P4,Silicate,hexagonal,27.217849533882614,52.68,17.31,0.936,1009.0,6.619,-3.588
mp-640780,Ar4Pt2Ti2Zr2,Metal,hexagonal,25.257715107172956,182.92,137.8,5.908,1431.0,0.0,-0.0878
mp-674564,BeCr,Carbide,triclinic,37.2919110503407,312.93,130.97,4.755,2495.0,0.666,-1.3014
mp-994857,TiCd2,Alloy,orthorhombic,11.048175132522381,3.94,1.15,9.326,915.0,0.0,0.1485
mp-552320,Te4Ag,Metal,trigonal,28.204003843138352,129.1,57.33,10.25,2225.0,0.0,-1.4329
mp-450611,Rh2,Halide,trigonal,25.289381761523654,64.72,51.01,0.5,1047.0,3.936,-3.3452
mp-68098,Br4H3,Perovskite,cubic,22.868658686284796,39.7,26.42,3.675,514.0,0.934,-4.9343
mp-909449,Ne2Li4,Chalcogenide,cubic,20.221177451228254,78.04,51.48,2.068,1213.0,1.853,-1.5536
mp-423148,VNb3Co2,Alloy,cubic,19.75642009424692,68.79,35.02,6.163,1861.0,0.0,-0.8335
mp-450689,W3Sb2,Nitride,orthorhombic,37.29281690428706,341.47,252.03,6.703,1087.0,0.145,-0.6446
mp-835279,Ge3,Alloy,hexagonal,30.71888183777306,199.62,121.95,14.329,1779.0,0.0,0.0
mp-661230,Ti4Si4Bi3Cl4,Ceramic,hexagonal,35.18560689757146,248.1,104.02,1.634,1991.0,3.818,-1.8462
mp-128808,WLi2Au2,Oxide,orthorhombic,25.270510521920198,83.02,64.52,4.339,2567.0,1.953,-0.5
mp-256999,Al4Bi4,Semiconductor,cubic,13.586049174608993,62.06,32.2,4.833,351.0,0.923,-0.808
mp-531071,In4H2Cu2,Metal,orthorhombic,38.4216226570243,311.09,186.85,9.488,1404.0,0.0,-1.7975
mp-8016,Se3In3Be3,Perovskite,hexagonal,18.688676795282205,13.26,7.35,4.284,1193.0,1.956,-2.2767
mp-735025,La3Bi2Ga,Metal,orthorhombic,26.4323882414884,153.56,51.29,3.408,1828.0,0.0,-2.5743
mp-624532,BrP3N3Zr2,Semiconductor,hexagonal,22.196140158798663,71.11,21.13,4.748,1659.0,1.482,-1.9371
mp-871297,Sr4Na,Metal,cubic,37.256834355452945,244.91,239.34,8.963,1267.0,0.0,-1.5979
mp-183579,Be2,Boride,orthorhombic,34.90339995833046,243.33,149.28,10.108,1210.0,0.558,-2.0332
mp-422638,Mg2,Metal,cubic,31.73976810061037,286.98,159.94,5.966,1863.0,0.0,0.0
mp-133583,Co2Te,Semiconductor,trigonal,22.821168011645987,50.75,17.93,4.991,2745.0,1.425,-0.7495
mp-900721,CrPd2,Oxide,tetragonal,40.299475181059705,128.86,110.21,5.004,2442.0,5.599,-3.1786
mp-541606,Ru3Sr4Co2W2,Ceramic,cubic,50.309122994510574,177.82,119.04,4.919,2744.0,5.614,-5.8072
mp-976488,Ni,Oxide,cubic,44.82034265749991,154.54,104.19,5.052,2641.0,6.262,-4.0627
mp-982315,K4F4Os,Semiconductor,cubic,12.058425049346095,2.0,0.5,1.894,1041.0,1.794,-0.7574
mp-293348,Cu3Sc3,Halide,orthorhombic,32.781144613016195,67.46,31.6,6.389,1501.0,6.913,-3.2153
mp-135411,TiSb2,Semiconductor,cubic,11.142131613658911,23.38,4.56,3.689,245.0,2.246,-0.6959
mp-221459,Y3Ag2Ni2,Intermetallic,cubic,31.438058025566974,189.11,73.4,8.388,2722.0,0.0,-1.1087
mp-353829,Mg3Ar2,Semiconductor,hexagonal,19.547374384078715,89.98,49.42,4.633,2017.0,0.1,-0.1716
mp-514794,Se4N2,Chalcogenide,cubic,15.292794237374293,85.48,30.43,4.372,1043.0,0.728,-0.2452
mp-914944,Pb4Pd3,Silicate,orthorhombic,34.98331953913458,93.05,61.26,6.115,1362.0,6.495,-3.6291
mp-67699,Cr3Sc4,Intermetallic,hexagonal,23.396591483766287,123.18,62.53,9.459,2202.0,0.0,0.3021
mp-420490,Re2In3Ar3,Intermetallic,hexagonal,31.27469753011575,233.87,165.26,8.699,1435.0,0.0,-0.6118
mp-373367,Zr3Mg2,Intermetallic,hexagonal,21.633071045792747,179.69,94.38,7.412,1017.0,0.0,0.0957
mp-990628,Ni3Re4,Semiconductor,monoclinic,22.343658897860788,85.75,36.84,5.815,1490.0,2.029,-1.2496
mp-692489,Pt4V4Co2,Oxide,tetragonal,39.834563157822906,242.62,32.31,6.78,2115.0,3.742,-3.956
mp-553520,Ca4As3,Intermetallic,cubic,27.543813159063426,209.81,118.77,3.916,1276.0,0.0,-1.6572
mp-65225,Ge4N3Ce3,Metal,monoclinic,24.023148702990056,157.86,110.0,8.59,1072.0,0.0,-0.5335
mp-488726,Na3S2Pt2,Metal,cubic,20.95116787859059,139.91,99.96,3.14,1654.0,0.0,0.0393
mp-891236,Sb4Cd3,Chalcogenide,orthorhombic,22.693015412047885,143.57,55.97,4.24,1451.0,1.448,-0.85
mp-684990,In3Ni,Semiconductor,cubic,27.392084216332258,133.02,57.5,5.65,1746.0,1.379,-2.1092
mp-2801,La2Ba3,Ceramic,tetragonal,38.777482615408374,169.25,97.34,2.876,2130.0,5.259,-3.3607
mp-405308,Li3La,Intermetallic,monoclinic,23.402896315677516,66.75,49.99,10.977,1708.0,0.0,-1.2635
mp-662676,GeTa3,Phosphide,hexagonal,14.178343916867728,2.0,1.33,3.121,2112.0,1.419,0.2336
mp-770506,Be3Hf2,Phosphide,cubic,21.59405064378408,48.96,46.16,4.954,1639.0,3.206,-0.6533
mp-270812,Ge4Cl,Semiconductor,monoclinic,10.55312105972281,53.0,36.99,4.422,782.0,0.912,0.9802
mp-69086,P2PdSr3Sn4,Carbide,hexagonal,40.42852270592535,367.61,175.69,5.118,2409.0,0.152,-1.1925
mp-344521,Mo3Re2Ge2Mn4,Metal,cubic,28.782441497957578,173.06,70.67,14.838,1815.0,0.0,-0.4621
mp-11779,InSi2,Intermetallic,hexagonal,15.668685122594923,22.81,14.35,6.66,1220.0,0.0,-1.2244
mp-694998,Pb3Bi2,Silicate,trigonal,31.559715655877323,141.5,55.87,3.541,1536.0,5.614,-2.354
mp-914271,O3BHf4As2,Alloy,tetragonal,19.042443696681783,127.28,37.41,12.026,1032.0,0.0,0.2335
mp-313890,W4Zn4In3,Carbide,tetragonal,32.81253411115777,239.49,159.72,2.605,2119.0,0.823,-1.0059
mp-50552,KAr4,Sulfide,cubic,18.883706028769232,24.76,6.69,4.122,2071.0,0.297,-1.6267
mp-922898,Ag2Pd4,Semiconductor,hexagonal,17.32601761569345,59.53,22.55,2.152,2058.0,1.914,0.1919
mp-545789,CuTa4Mg,Carbide,cubic,31.337997860249953,204.83,72.57,9.471,2372.0,0.3,-1.0495
mp-772684,Ar2Mg4Bi4,Perovskite,hexagonal,25.36105245712711,88.91,47.13,4.453,1516.0,0.999,-2.9659
mp-55801,He2Ir2In3Hf3,Oxide,monoclinic,38.3221272238621,128.99,54.97,3.726,2533.0,4.984,-3.9052
mp-723443,ArPb3Hf,Metal,cubic,23.782946269043084,180.85,67.45,9.309,1111.0,0.0,-0.7267
mp-834689,Rh4Sr3,Semiconductor,trigonal,20.60769329105745,63.31,18.9,0.5,1329.0,1.989,-2.6401
mp-679348,Se2In2CaGa,Phosphide,tetragonal,12.309810045831282,28.83,9.82,4.627,1227.0,0.089,-0.254
mp-471328,Pd3Ce4,Oxide,cubic,39.554114178879466,176.88,112.87,1.826,2363.0,4.723,-3.3604
mp-26691,SnCa,Intermetallic,cubic,15.403735708339681,97.46,42.51,7.354,359.0,0.0,-0.7308
mp-114787,S4Y,Oxide,trigonal,27.882425536775443,172.29,49.7,2.186,1806.0,5.409,-0.5
mp-197040,Sc3He4As3Zr,Oxide,tetragonal,38.970979664839554,180.44,78.3,8.459,1597.0,7.126,-2.4143
mp-154934,Sb3GeF,Ceramic,tetragonal,41.041402814772184,231.16,111.36,4.059,2473.0,3.564,-3.1199
mp-817604,Br2Rh3,Metal,hexagonal,32.99661995067051,224.3,124.5,11.172,1542.0,0.0,-1.5511
mp-412392,Co,Sulfide,orthorhombic,17.698651480222914,113.03,60.68,0.5,1273.0,0.316,-0.8505
mp-628868,Re2Pb,Ceramic,hexagonal,34.07387358225708,31.29,7.64,3.351,2766.0,7.474,-3.0252
mp-341322,CrP3Ba,Semiconductor,tetragonal,21.28440865933366,103.41,52.05,3.157,1345.0,0.393,-1.881
mp-974416,Sr2Mg3,Carbide,cubic,34.62799992223805,291.17,77.15,5.951,2466.0,0.99,-1.2522
mp-852922,Co4W3,Perovskite,orthorhombic,20.582546420340513,13.22,3.32,5.166,766.0,2.06,-3.5754
mp-944144,Sr2,Metal,hexagonal,21.99789346894235,182.53,75.96,4.682,1596.0,0.0,0.0
mp-309716,SrTi2,Carbide,orthorhombic,33.39575952934124,366.97,112.29,7.252,1643.0,0.158,-0.443
mp-134781,W2SnH3Ar4,Chalcogenide,tetragonal,21.387908640457248,51.53,25.44,7.015,1987.0,0.55,-1.2679
mp-35458,O3Ge,Oxide,orthorhombic,39.27057859392385,187.05,52.72,4.842,2809.0,4.895,-2.8369
mp-15246,Ru2,Semiconductor,hexagonal,21.727902910402726,104.9,61.72,5.364,1711.0,0.618,-0.6699
mp-973422,Ta2Y3,Intermetallic,monoclinic,30.748244651808662,170.7,106.47,11.339,1762.0,0.0,-1.3982
mp-781620,Al2,Intermetallic,cubic,20.521106898462804,187.57,89.75,0.5,1561.0,0.0,0.0
mp-565966,Ne2Ca3,Alloy,cubic,26.357792558180837,185.57,96.98,8.4,1484.0,0.0,-0.6849
mp-796462,He4Cd4,Oxide,cubic,30.885180011559136,175.84,68.53,6.201,1492.0,0.775,-3.2628
mp-383339,Sn2Mo4Pd2Sr2,Intermetallic,tetragonal,29.334748187022388,140.17,91.14,13.504,1770.0,0.0,-1.1144
mp-118174,Pd2CaFeNb2,Semiconductor,trigonal,26.88263498052043,163.46,108.48,5.62,1231.0,2.633,-0.6736
mp-493220,K2B4Mo3Mn,Oxide,cubic,36.1470652010569,211.45,128.12,3.877,2234.0,3.069,-1.7963
mp-841068,ZnF3Sb2,Metal,cubic,26.39321917036647,103.95,53.89,3.71,2069.0,0.0,-2.7761
mp-661080,W2Na2Li2K,Carbide,monoclinic,40.65640462757776,388.56,234.61,0.589,1733.0,2.197,-0.8483
mp-86964,RuIr4K4Ne4,Oxide,trigonal,36.450358578643225,223.08,89.03,0.5,1984.0,3.786,-3.2809
mp-762146,Cl3Cd4Re4Y4,Carbide,cubic,37.98507711077856,271.85,189.34,4.067,2529.0,0.417,-1.2402
mp-81802,Ba3Zr3Ge2Pd2,Intermetallic,cubic,23.867702246759634,237.1,95.89,3.899,1066.0,0.0,-0.5864
mp-221274,O3Ca4,Nitride,orthorhombic,29.9762882809465,281.07,150.55,3.379,1658.0,1.067,0.0871
mp-779874,FBe2Cl4,Metal,hexagonal,25.203564210626816,176.74,140.14,8.536,1207.0,0.0,0.0761
mp-736131,Ne2,Metal,hexagonal,18.740714540657127,97.5,13.26,4.624,2326.0,0.0,0.0
mp-698303,Sc,Phosphide,hexagonal,14.771379156463889,51.59,32.31,4.258,1111.0,1.68,0.0674
mp-925992,Ge4N,Metal,hexagonal,15.733560325918395,80.16,46.4,6.711,622.0,0.0,-0.7443
mp-788463,Rh3O4,Semiconductor,monoclinic,17.528362325343945,108.53,94.98,0.5,258.0,1.047,-1.4651
mp-398134,RuIr3,Alloy,orthorhombic,26.321148248935145,217.47,146.19,2.871,1754.0,0.0,0.0481
mp-271697,Ba2PbCe3,Silicate,trigonal,28.68125006813289,56.84,35.45,5.227,200.0,4.231,-5.3684
mp-249600,MoAs2,Semiconductor,monoclinic,19.428008816893907,67.91,53.24,4.735,978.0,2.502,-0.8487
mp-769247,H3Mg2,Oxide,cubic,40.021181898054536,133.11,51.81,5.904,1946.0,8.472,-3.3449
mp-38596,Ce3Rh3Fe,Ceramic,monoclinic,34.07369287214627,202.95,68.87,5.195,672.0,5.491,-3.3294
mp-474421,Si3Ir3,Alloy,cubic,17.804309206716383,2.0,1.72,7.201,1334.0,0.0,-2.3328
mp-276202,Li2Zn3Ti4,Oxide,cubic,33.406352937536774,245.78,88.57,2.818,2211.0,1.515,-2.0164
mp-118289,PdNe,Sulfide,cubic,13.873136041567273,16.6,10.65,4.421,978.0,0.464,-1.3052
mp-19699,Na2Pt2Ru4Rh4,Nitride,cubic,24.07944497814848,175.25,95.35,1.43,790.0,2.826,-1.1456
mp-472097,MoTeZr,Nitride,trigonal,25.6023192629824,271.38,101.5,4.27,1290.0,0.39,-0.0278
mp-947909,Zr4Pd4,Intermetallic,monoclinic,29.901740175154686,181.46,118.2,7.926,1273.0,0.0,-2.1881
mp-597506,Mn3W4Sc3Br,Alloy,hexagonal,22.92187861060005,83.38,47.98,7.7,1753.0,0.0,-1.4831
mp-94340,He2W2,Metal,monoclinic,17.110871309186702,70.0,41.25,8.156,628.0,0.0,-1.232
mp-809680,Mo3Ge4,Semiconductor,cubic,12.117349216967025,2.0,0.5,0.542,913.0,3.504,-0.4198
mp-812153,Os,Halide,tetragonal,33.020479459292325,111.81,59.91,7.433,984.0,4.449,-3.9599
mp-929765,B4Ca4,Boride,tetragonal,28.916728189356864,196.97,56.03,5.23,1319.0,3.127,-1.7243
mp-505295,Sn2HfLaNi3,Silicate,monoclinic,27.244303270774736,72.42,45.24,4.66,1173.0,4.003,-3.0136
mp-349603,Cl2Cr2,Oxide,hexagonal,31.370770693122783,137.69,69.89,4.302,1681.0,3.879,-2.5273
mp-763445,Ag2Hf4,Oxide,orthorhombic,42.864041044573185,219.96,121.32,5.53,1884.0,7.094,-2.7051
mp-102737,GeAr,Chalcogenide,cubic,18.21405849251248,2.84,1.66,7.782,1092.0,2.52,-1.4992
mp-20521,In3Mo2F,Alloy,trigonal,23.037119348153425,141.77,78.7,3.472,1912.0,0.0,-0.6962
mp-631060,InY2,Halide,cubic,36.05118071326481,105.96,48.65,8.572,1750.0,3.785,-4.3198
mp-926087,ZnS2,Ceramic,orthorhombic,33.148972213204864,37.97,9.48,4.813,2862.0,6.764,-2.4114
mp-239149,Ba4HeSi,Silicate,cubic,27.04601339594538,78.4,37.48,4.142,1818.0,4.15,-1.9805
mp-151907,ClMg,Carbide,orthorhombic,23.566840884243238,218.81,123.18,0.684,1486.0,1.107,0.3696
mp-186058,Rh2F4Cr2W,Intermetallic,tetragonal,16.428353115986642,65.91,25.4,4.644,1587.0,0.0,-0.5024
mp-828140,Ga3,Oxide,hexagonal,41.37175587486788,124.14,62.32,9.912,2030.0,6.254,-3.9371
mp-988731,PdW3Cl,Nitride,monoclinic,24.523575594091213,232.57,119.46,7.993,592.0,0.682,-0.0222
mp-408554,BrMn2,Oxide,orthorhombic,51.24122527048497,352.66,221.02,1.371,2436.0,5.597,-2.8622
mp-39027,Os2As2,Boride,trigonal,47.761531320675026,411.04,361.23,5.274,926.0,1.223,-1.6796
mp-764161,H3Co2,Metal,hexagonal,21.289885295049118,166.96,57.37,9.235,715.0,0.0,-0.7955
mp-615236,Mg4Sc,Sulfide,monoclinic,22.905981993324886,94.15,50.29,8.024,1302.0,2.502,-0.6919
mp-590720,Ir3Si3Be3Fe,Metal,tetragonal,21.941152811244578,207.97,71.89,8.039,1125.0,0.0,0.2507
mp-604395,Zr2Ca2,Sulfide,monoclinic,23.12078611708963,87.8,36.67,7.069,1662.0,1.095,-1.4556
mp-820493,In3Fe4Sb3,Nitride,trigonal,29.48838510876417,226.81,112.31,0.5,1618.0,2.892,-1.027
mp-492562,Cr4Mo2,Alloy,orthorhombic,22.882494141183596,100.01,45.95,4.491,1911.0,0.0,-1.6806
mp-466451,Se3Na,Chalcogenide,cubic,20.743280319966583,127.03,48.98,2.14,1324.0,2.022,-0.8131
mp-572303,Hf2Re3Mn4,Oxide,orthorhombic,38.2478431786162,253.37,128.08,5.226,1985.0,3.945,-1.7089
mp-426292,H3K2,Intermetallic,cubic,17.924002126059957,188.71,71.65,2.127,259.0,0.0,-1.0897
mp-30071,La3Na3K4,Halide,orthorhombic,39.65835679049262,98.93,56.01,5.657,1880.0,6.503,-4.7618
mp-793157,Mn2In3Ce,Intermetallic,hexagonal,26.778431185574295,154.71,77.33,7.923,1426.0,0.0,-1.8888
mp-460433,Y3B2,Intermetallic,tetragonal,28.232112852844857,182.19,68.7,8.557,1459.0,0.0,-2.051
mp-981053,Br3Os4,Sulfide,hexagonal,11.317502796279355,27.47,6.82,3.674,735.0,1.147,-0.4126
mp-879855,P,Metal,cubic,23.266874795371436,160.81,124.11,7.255,1188.0,0.0,0.0
mp-356123,Os2Mg2Ag2,Ceramic,hexagonal,36.4945861546442,111.32,53.24,5.09,2318.0,2.656,-4.6959
mp-231598,Os2Cu3,Chalcogenide,hexagonal,25.318347563080636,165.08,54.72,4.667,1391.0,1.815,-1.4346
mp-857320,N3Ba4In3,Ceramic,triclinic,22.663058153180927,2.0,1.44,3.287,2380.0,2.161,-2.3138
mp-280349,Se4Pb3V,Carbide,cubic,42.62609731071732,331.62,174.57,5.485,2828.0,0.077,-1.8957
mp-88232,Ga4Cu2,Oxide,hexagonal,33.24385181822202,74.85,57.88,4.695,2451.0,2.921,-3.5711
mp-987250,Sn4Mo2Bi,Nitride,cubic,27.44401142863683,235.7,118.51,5.508,867.0,0.064,-1.5453
mp-259417,V2Ni3,Chalcogenide,cubic,19.002238700919506,79.65,39.45,4.359,1429.0,0.475,-1.1339
mp-767251,TiO4,Carbide,cubic,37.887246147629334,289.25,173.35,10.614,2354.0,0.534,-0.1126
mp-109622,Ti4,Sulfide,cubic,14.59317613670627,23.48,16.4,4.315,1056.0,1.23,-0.8905
mp-65386,V3Te3Mo3Al4,Halide,tetragonal,28.127561249545575,67.93,15.96,6.956,1217.0,1.615,-4.6504
mp-443836,W4V,Metal,tetragonal,26.240224239659334,54.24,32.46,13.058,2369.0,0.0,-1.4091
mp-659002,OsZnIn3Nb,Alloy,tetragonal,18.05047010057457,121.78,62.25,6.995,1039.0,0.0,-0.0063
mp-449807,Ru4SB4,Carbide,orthorhombic,28.366888043175933,174.4,68.75,2.126,3071.0,0.224,-0.8222
mp-676461,Pt2Ni2Hf4Ce4,Ceramic,tetragonal,39.98293150448676,66.34,32.19,4.148,1863.0,10.026,-4.4236
mp-209806,Y2H4B4Bi2,Semiconductor,triclinic,16.856519193886292,112.25,62.89,0.67,200.0,2.835,-0.9413
mp-477049,Se4Mg,Ceramic,tetragonal,49.74843168403175,225.25,130.57,2.391,2031.0,7.557,-5.387
mp-48626,Te2Pd4,Oxide,cubic,41.52788615108609,176.57,115.11,4.775,1578.0,5.175,-4.5478
mp-856065,Pd3Ca2K4,Halide,tetragonal,34.87493717901408,117.39,83.72,6.488,1407.0,3.779,-3.9912
mp-259413,OW3Cr2Pb3,Alloy,cubic,14.38114840319563,74.77,45.09,4.524,200.0,0.0,-1.4586
mp-16134,GaCo4,Metal,triclinic,22.778505214873228,171.31,101.45,7.79,1359.0,0.0,0.2935
mp-75613,Mg,Chalcogenide,tetragonal,21.182425727537872,105.44,49.77,5.49,850.0,2.08,-1.3309
mp-638311,Sc4Al2,Intermetallic,cubic,18.64865193737597,61.85,31.84,7.458,1795.0,0.0,-0.3904
mp-36905,Al2Mn2Hf3,Nitride,trigonal,24.83904430563827,199.74,100.18,2.852,745.0,0.838,-1.7637
mp-249691,Hf2Se3,Phosphide,monoclinic,15.365259182812059,96.58,49.65,4.743,510.0,0.013,-0.883
mp-295191,Ca4,Halide,hexagonal,22.818681346056078,46.81,40.67,1.364,1040.0,1.812,-3.7153
mp-788232,Ne4P3,Nitride,cubic,35.15278344544788,346.25,141.63,3.802,2227.0,0.327,-0.5554
mp-683313,Na3Ar,Oxide,cubic,48.008265677712664,205.78,98.6,1.918,2139.0,8.197,-5.2109
mp-183755,Ir2Re4As3,Semiconductor,tetragonal,21.925984579427077,74.65,48.93,6.852,1360.0,2.441,-0.7946
mp-914632,Ti2,Metal,tetragonal,25.92623187378841,225.29,149.41,5.072,1236.0,0.0,0.0
mp-698441,Sb4SnBr2,Silicate,cubic,30.058120264560706,134.82,73.27,5.097,1312.0,6.49,-1.1083
mp-808229,Ru4Ge2Mn4,Oxide,monoclinic,32.617301261015484,201.96,136.61,5.741,1412.0,0.787,-2.449
mp-835601,Mo4Pt4La2Ag,Nitride,cubic,41.19220334043267,346.67,178.56,10.842,2156.0,1.435,-0.316
mp-283092,K3Mo2,Ceramic,hexagonal,48.26461650004071,264.78,121.37,6.097,2412.0,11.981,-0.7814
mp-924042,Cu3Sn3,Intermetallic,hexagonal,30.1702227777942,159.58,93.06,10.056,1585.0,0.0,-2.1544
mp-979335,La2Mo4Be2,Nitride,cubic,30.603179004723003,396.37,101.83,6.958,1002.0,0.07,-0.2565
mp-772009,BiFO,Ceramic,cubic,32.6245070900595,97.47,41.53,3.924,2405.0,3.994,-3.0162
mp-272317,C2Br3,Chalcogenide,cubic,21.025704425846115,74.22,37.56,3.985,2208.0,2.431,0.1134
mp-902733,PdRu3,Nitride,cubic,30.080452319669323,269.13,126.74,3.144,1522.0,0.954,-0.9285
mp-432977,Ni4,Oxide,tetragonal,39.83365031334477,206.3,131.93,6.475,2118.0,4.354,-2.2717
mp-74140,C3W4Cd,Chalcogenide,monoclinic,25.229914039973195,164.62,87.09,3.952,917.0,1.128,-2.0354
mp-973393,W4O4,Silicate,orthorhombic,30.572120220403797,4.47,3.84,1.779,1633.0,7.363,-4.332
mp-295704,Co3Ag3Zn3,Semiconductor,orthorhombic,13.138637943875597,60.82,17.95,3.292,689.0,1.343,-0.4902
mp-70594,S2Ca3,Chalcogenide,cubic,16.96094611542582,51.44,23.78,4.529,1433.0,0.974,-0.7485
mp-306576,Ga2Br2K4,Nitride,cubic,37.72705818632902,376.66,159.19,10.284,1090.0,0.056,-1.4242
mp-119199,PbP,Ceramic,trigonal,37.36143256764094,65.86,34.38,3.91,2143.0,7.035,-4.4263
mp-710888,Li3Sr3,Oxide,tetragonal,36.59689926204934,106.71,22.67,8.722,1319.0,7.803,-3.7051
mp-514997,Y2Bi2,Ceramic,cubic,45.08715685573808,154.26,71.25,7.162,2756.0,6.053,-4.2971
mp-484345,Cu3As4,Oxide,orthorhombic,54.38390505222539,292.39,134.79,5.016,2434.0,7.138,-5.1724
mp-974307,Al3S,Perovskite,cubic,26.053180436409278,86.19,56.37,4.912,397.0,1.918,-4.3743
mp-238052,Ba3Cd2,Metal,orthorhombic,16.963291659048185,93.47,56.69,8.324,1586.0,0.0,1.0784
mp-678114,Sc4Fe2,Metal,orthorhombic,16.28536165805112,47.75,13.98,12.85,383.0,0.0,-1.1799
mp-397550,Al2Ni3Sc3Cu4,Ceramic,trigonal,36.613144420295285,6.72,2.91,1.716,2807.0,8.942,-4.0372
mp-933505,Li3La3,Oxide,orthorhombic,37.06105494518176,174.09,94.5,3.781,1461.0,6.208,-3.0888
mp-625437,Ta4N3Be2,Perovskite,cubic,15.89177495362851,2.0,1.07,5.252,523.0,0.982,-2.8263
mp-472290,Sb3CuOsMn2,Semiconductor,cubic,23.550676110227393,89.48,91.48,3.629,1561.0,1.818,-1.047
mp-590317,Ar4Os3,Semiconductor,hexagonal,22.614900411604015,102.09,93.59,0.515,1350.0,2.083,-1.3141
mp-856003,SeNi3Ce,Metal,triclinic,20.582429579140605,114.16,33.73,2.008,2081.0,0.0,-1.0392
mp-447508,Al3Te4Ta2Ru3,Nitride,tetragonal,21.27732460167654,181.31,64.39,2.013,1411.0,0.075,-0.785
mp-459453,Zr3Sn2,Metal,monoclinic,28.85211901434878,169.44,82.17,7.043,2044.0,0.0,-1.5811
mp-116515,Cl4Co,Metal,hexagonal,20.421421681999615,116.47,66.34,2.516,1625.0,0.0,-0.9354
mp-673074,Te2Be4Bi4,Metal,trigonal,24.75403216059,166.81,39.65,8.235,1926.0,0.0,-0.7631
mp-820108,Re2Sb2Te,Metal,tetragonal,19.537421397773556,126.03,52.63,8.362,552.0,0.0,-1.238
mp-930341,Ba4WIr4,Metal,hexagonal,25.293751460919314,126.07,83.89,7.133,1802.0,0.0,-1.1359
mp-430412,Sb4Mg3,Silicate,orthorhombic,22.762849145153886,64.58,21.4,1.84,200.0,5.546,-3.2205
mp-370184,Nb2S3,Semiconductor,trigonal,16.0623575351484,95.58,49.91,6.337,789.0,2.604,0.9159
mp-339649,HeMg3,Boride,triclinic,30.899629423648793,336.61,84.51,5.98,1846.0,1.161,0.1276
mp-663461,Pd4As2,Ceramic,orthorhombic,35.54963518323713,167.96,125.26,3.093,2614.0,4.382,-1.1377
mp-578175,BeTe,Silicate,orthorhombic,32.50131847957779,112.92,60.28,6.608,384.0,7.203,-3.5067
mp-822059,Sb2,Oxide,orthorhombic,33.70281534506309,43.46,15.06,7.246,2181.0,6.263,-3.2948
mp-537677,Ti2Sb3Zr2,Carbide,orthorhombic,36.75770874291122,316.59,177.2,1.505,2019.0,0.623,-1.6042
mp-763952,B4Nb2,Halide,cubic,32.322261285210296,112.44,52.21,6.42,1443.0,5.061,-2.9799
mp-837012,Rh4YNb4,Perovskite,monoclinic,21.283058997699396,30.57,19.21,4.017,1259.0,1.544,-2.9807
mp-141253,Br2CTi3Li4,Intermetallic,cubic,25.600736614666655,161.53,66.37,8.256,1432.0,0.0,-1.4546
mp-814532,Hf3Na2,Semiconductor,orthorhombic,16.079091869101678,81.02,50.57,2.333,468.0,1.862,-1.0295
mp-964151,Si2Hf4,Intermetallic,tetragonal,24.17077861559382,114.91,70.44,8.396,1995.0,0.0,-0.5346
