material_id,formula,n_elements,crystal_system,spacegroup_number,category,formation_energy_per_atom_eV,energy_above_hull_eV,band_gap_eV,is_metal,bulk_modulus_GPa,shear_modulus_GPa,poisson_ratio,density_g_cm3,nsites,volume_A3,melting_point_K,is_stable,crystal_enc,category_enc,pughs_ratio,elastic_anisotropy,thermal_stability,electronic_density,vol_per_site,bulk_modulus_GPa_norm,shear_modulus_GPa_norm,formation_energy_per_atom_eV_norm,density_g_cm3_norm,melting_point_K_norm,band_gap_eV_norm,MQI
mp-201236,Te2Sc,2,hexagonal,185,Ceramic,-2.2871,0.025,0.599,0,181.63,85.29,0.2961,5.879,24,2078.64,2268.0,1,1,3,2.1295579784113543,96.33999999999999,991.64880857134,3.5215209999999995,86.61,32.8872207982424,20.950286617908677,47.338750000000005,28.2926572690932,56.37949836423118,4.991666666666666,32.27019196477421
mp-697514,F4Zn,2,hexagonal,182,Oxide,-4.6415,0.007,5.634,0,120.72,33.38,0.3835,4.44,2,84.52,1897.0,1,1,9,3.6165368473287782,87.34,408.7040818513324,25.014960000000002,42.26,21.735627975100694,8.124135204585887,76.76875,20.72375341889333,46.2649945474373,46.95,37.38032715994225
mp-131299,Ce3Ga3,2,tetragonal,109,Oxide,-1.8108,0.0003,6.379,0,239.21,163.1,0.2242,6.019,8,513.75,2324.0,1,4,9,1.4666462292172504,76.11000000000001,1283.4106401402107,38.395201,64.21875,43.42914683266203,40.17592409567108,41.385000000000005,29.029034294130025,57.906215921483096,53.15833333333333,44.560600003302085
mp-250755,Cu2Na3Si3,3,cubic,196,Phosphide,-0.7151,0.0173,1.054,0,131.84,66.95,0.2737,0.5,4,29.3,1141.0,1,0,11,1.9692307689366348,64.89,1595.5810153044188,0.527,7.325,23.77151226656902,16.41875864795414,27.68875,0.0,25.654307524536534,8.783333333333333,18.741450311585112
mp-158521,Ru4Fe3Pt4Au,4,orthorhombic,58,Semiconductor,0.5195,0.002,0.675,0,146.31,60.37,0.3163,4.783,6,155.34,1596.0,1,3,12,2.4235547453331865,85.94,3072.1847339329215,3.2285250000000003,25.89,26.420725009154154,14.792943269420833,12.256250000000009,22.527877130233538,38.05888767720829,5.625,19.499354520319596
mp-819629,Sb4Os3,2,monoclinic,4,Halide,-3.9775,0.0379,6.507,0,69.13,30.92,0.3062,3.23,24,1055.91,1263.0,1,2,5,2.235769727608095,38.209999999999994,317.5361399936238,21.017609999999998,43.99625,12.290369827901866,7.5163075706661395,68.46875,14.359351988217966,28.980370774263903,54.225,31.57182629467498
mp-800045,Zr2H,2,hexagonal,183,Alloy,0.4389,0.0641,0.0,1,273.04,166.82,0.245,4.439,12,603.29,432.0,0,1,0,1.636734204433717,106.22000000000003,984.278856589682,0.0,50.274166666666666,49.6228487733431,41.09507807867167,13.263750000000002,20.71849358300021,6.324972737186478,0.0,23.816930639280947
mp-276121,CaPt2Y2,3,hexagonal,188,Metal,0.0392,0.0171,0.0,1,227.31,67.05,0.361,10.094,4,569.43,691.0,1,1,7,3.390156599046957,160.26,17627.54652358507,0.0,142.3575,41.250457707799335,16.44346708835738,18.260000000000005,50.46286555859457,13.386041439476553,0.0,22.244977731012284
mp-219943,Cr4Pb,2,trigonal,167,Ceramic,-1.8683,0.0767,5.859,0,177.68,140.26,0.1977,3.482,32,1887.28,2514.0,0,6,3,1.2667902465944112,37.420000000000016,1345.6082998147604,20.401038,58.9775,32.16404247528378,34.53251630757066,42.10375,15.68483063328424,63.08615049073064,48.825,40.115217393508914
mp-461479,Te3Rh3C3,3,tetragonal,103,Intermetallic,0.5324,0.0435,0.0,1,159.9,81.67,0.2723,1.034,16,236.81,577.0,1,4,6,1.9578792699941376,78.23,1083.771579944185,0.0,14.800625,28.90882460637129,20.055841075311324,12.094999999999999,2.8087523669261523,10.278080697928026,0.0,14.034520477718344
mp-955979,TeH2,2,hexagonal,184,Oxide,-3.232,0.0276,4.977,0,157.3,65.33,0.301,6.57,4,340.14,2335.0,1,1,9,2.4077759065654716,91.97000000000001,722.4628690517857,32.698890000000006,85.035,28.432808495056754,16.018481913421624,59.150000000000006,31.927203871239218,58.206106870229014,41.475,38.86514449935395
mp-674319,InC,2,tetragonal,134,Semiconductor,-1.8632,0.0744,0.985,0,75.98,67.31,0.1716,6.961,16,2254.31,1135.0,0,4,12,1.1288070121633031,8.670000000000002,609.1670212045566,6.856585,140.894375,13.544489198095935,16.50770903340581,42.04,33.983799705449194,25.490730643402397,8.208333333333332,22.871679213355627
mp-725790,Mg,1,monoclinic,5,Semiconductor,-0.3919,0.0884,1.538,0,65.76,28.89,0.314,4.909,16,958.92,1236.0,0,2,12,2.276220144591132,36.870000000000005,3153.8657016109796,7.5500419999999995,59.9325,11.673379714390334,7.014726230480332,23.648749999999993,23.190616452766672,28.24427480916031,12.816666666666668,16.945574055624846
mp-862771,Cr4Ar3,2,hexagonal,179,Metal,-0.3988,0.1046,0.0,1,134.79,56.87,0.3032,7.208,24,2268.74,2137.0,0,1,7,2.37014242968698,77.91999999999999,5358.5755928140525,0.0,94.53083333333332,24.311607469791284,13.92814785530737,23.735,35.28297917104986,52.80806979280261,0.0,23.844459451045108
mp-532387,NaSb4Rh4,3,hexagonal,186,Semiconductor,0.1452,0.0004,0.444,0,87.51,46.88,0.2579,2.562,12,333.17,809.0,1,1,12,1.866680886973831,40.63,5571.62496063189,1.1375279999999999,27.764166666666668,15.655437568656168,11.459774659023521,16.935000000000002,10.845781611613717,16.603053435114504,3.6999999999999997,12.940078621964485
mp-456842,Co2N4,2,cubic,213,Perovskite,-3.3795,0.0056,1.997,0,96.12,25.38,0.3731,6.292,12,797.21,1322.0,1,0,10,3.7872340410609797,70.74000000000001,391.182126376144,12.565124,66.43416666666667,17.23178322958623,6.147459972326546,60.993750000000006,30.464969492951816,30.58887677208288,16.64166666666667,27.00567710549017
mp-943714,Se3RuZn2Sr3,4,hexagonal,179,Semiconductor,-0.3032,0.1171,1.837,0,76.16,64.94,0.1851,4.938,4,347.28,1341.0,0,1,12,1.1727748689293542,11.219999999999999,4422.823073125888,9.071105999999999,86.82,13.577444159648477,15.92211899584898,22.540000000000006,23.343151693667156,31.106870229007633,15.308333333333332,19.704508334817355
mp-854149,V2Sc4Te2Pd,4,trigonal,151,Intermetallic,-2.3393,0.0116,0.0,1,220.33,82.6,0.339,7.609,32,1776.75,1265.0,1,6,6,2.66743341372065,137.73000000000002,540.7600541155044,0.0,55.5234375,39.972537532039546,20.285629571061474,47.991249999999994,37.39217336419103,29.034896401308615,0.0,29.7443352172356
mp-882026,OBr4,2,cubic,203,Metal,-1.1669,0.1371,0.0,1,136.14,85.17,0.2389,3.013,8,349.81,565.0,0,0,7,1.5984501583188386,50.969999999999985,484.1888723610517,0.0,43.72625,24.558769681435365,20.920636489424787,33.33625000000001,13.2179675994109,9.95092693565976,0.0,18.57756703446209
mp-127773,K4,1,tetragonal,119,Nitride,-0.6737,0.0008,2.077,0,218.93,139.31,0.2214,7.044,8,584.83,1152.0,1,4,8,1.571531117538473,79.62,1709.9598974326866,14.630387999999998,73.10375,39.71622116440864,34.29778612373987,27.17125,34.420366084578156,25.954198473282442,17.308333333333334,30.168467837079888
mp-588984,Al3La4K,3,monoclinic,4,Metal,-0.7419,0.0952,0.0,1,2.0,1.23,0.2448,6.968,8,648.87,1246.0,0,2,7,1.6260162469429575,0.77,1679.4716042664563,0.0,81.10875,0.0,0.18037161494366474,28.023750000000007,34.02061855670103,28.516902944383858,0.0,13.320421620316417
mp-961967,Mg2Hf4Os,3,hexagonal,169,Silicate,-4.6811,0.0235,1.579,0,143.84,38.67,0.3848,4.822,4,192.11,1320.0,1,1,13,3.7196793370262013,105.17,281.9850029224221,7.613938,48.0275,25.968509703405346,9.431211701917375,77.26375,22.733010730065224,30.53435114503817,13.158333333333333,31.35989802582679
mp-247535,He2S3,2,hexagonal,177,Intermetallic,-0.3393,0.0107,0.0,1,57.22,24.96,0.3128,4.524,4,266.74,2406.0,1,1,6,2.2924679477994916,32.26,7091.069640699392,0.0,66.685,10.109849871841815,6.043684522632931,22.991249999999994,21.16557963391542,60.141766630316255,0.0,18.96677983683393
mp-814022,Au3Cl2Pt2,3,trigonal,146,Nitride,-1.579,0.3896,0.352,0,288.35,248.87,0.1636,2.545,8,215.29,1157.0,0,6,8,1.1586370393716143,39.48000000000002,732.742237284723,0.89584,26.91125,52.42585133650678,61.36835342953153,38.4875,10.756364401430675,26.090512540894224,2.933333333333333,35.88555427448486
mp-812586,S2Pb3,2,trigonal,162,Silicate,-2.0276,0.0291,5.184,0,99.65,55.51,0.2557,7.716,16,1454.57,1412.0,1,6,13,1.7951720407502845,44.14000000000001,696.3898170428595,39.999744,90.910625,17.878066642255583,13.592113065823282,44.095,37.954975804754895,33.042529989094874,43.2,30.344913020455497
mp-320032,Mn3Au2Zn2,3,tetragonal,100,Intermetallic,-0.0328,0.0796,0.0,1,110.89,68.4,0.2242,14.139,16,3806.37,200.0,0,4,6,1.6211988301723395,42.489999999999995,6097.559116597829,0.0,237.898125,19.93592090809227,16.777031033801144,19.159999999999997,71.73890174626551,0.0,0.0,18.348480563005232
mp-976387,Cd4,1,monoclinic,12,Metal,0.0,0.0866,0.0,1,143.07,113.97,0.183,2.812,6,103.49,640.0,0,2,7,1.255330349981984,29.099999999999994,64000000000.0,0.0,17.24833333333333,25.827535701208344,28.036667325558405,18.75,12.16074058489375,11.995637949836423,0.0,17.538260356318187
mp-633288,Ce,1,hexagonal,186,Halide,-2.6932,0.0101,9.177,0,72.61,50.94,0.2196,2.927,4,136.32,1401.0,1,1,5,1.4254024339565368,21.67,520.1990178219255,26.861079,34.08,12.927499084584401,12.462937339395136,52.415,12.765621712602568,32.74263904034896,76.475,33.22029531210851
mp-156897,Mo3Au2,2,hexagonal,193,Oxide,-1.1384,0.1085,5.371,0,226.68,145.2,0.2196,5.301,8,676.38,2367.0,0,1,9,1.5611570246858708,81.48000000000002,2079.2339943848033,28.471671000000004,84.5475,41.13511534236543,35.7531132634908,32.980000000000004,25.25247212286977,59.078516902944386,44.75833333333334,40.07442046889989
mp-620739,GaK3O2,3,hexagonal,170,Silicate,-3.9128,0.0027,7.341,0,2.0,0.92,0.2945,4.714,4,106.98,1016.0,1,1,13,2.1739130198487713,1.08,259.6606004404503,34.605474,26.745,0.0,0.10377544969361534,67.66,22.16494845360825,22.24645583424209,61.175000000000004,28.282468310435863
mp-221287,Pt3Au2O4Ca,4,cubic,205,Metal,1.2878,0.0346,0.0,1,107.24,49.22,0.3108,7.203,12,1346.54,559.0,1,0,7,2.178789109675175,58.019999999999996,434.0736105445441,0.0,112.21166666666666,19.26766752105456,12.037952164459378,2.6525000000000034,35.256679991584264,9.787350054525627,0.0,11.785394444440058
mp-681564,LiCd2Ni2,3,hexagonal,176,Ceramic,-1.2897,0.0108,6.989,0,165.77,99.22,0.2597,3.672,2,96.21,1693.0,1,1,3,1.670731707148687,66.55000000000001,1312.7083716158147,25.663608,48.105,29.983522519223726,24.39217236608025,34.87125,16.684199452977065,40.70338058887677,58.24166666666667,34.35956601069002
mp-649850,Mg3,1,hexagonal,181,Ceramic,-4.4359,0.0047,3.467,0,232.88,84.92,0.3254,2.256,4,109.64,2158.0,1,1,3,2.7423457368414574,147.95999999999998,486.4852668308905,7.821552,27.41,42.27023068473086,20.85886538841668,74.19875,9.236271828318955,53.38058887677208,28.891666666666666,40.73003472897722
mp-783548,V4Mo3,2,hexagonal,187,Oxide,-2.5928,0.0273,9.125,0,267.59,46.09,0.4165,3.232,4,134.95,1898.0,1,1,9,5.805814709089646,221.49999999999997,732.0271492902378,29.492,33.7375,48.62504577077992,11.264577979837913,51.16,14.369871660004208,46.292257360959645,76.04166666666666,41.99700052026793
mp-758556,AuGa4,2,cubic,229,Oxide,-1.516,0.0074,12.0,0,138.51,96.01,0.2299,7.301,4,277.61,1809.0,1,0,9,1.4426622225348753,42.499999999999986,1193.2717599388407,87.612,69.4025,24.992676675210543,23.59903142913619,37.7,35.772143909110035,43.86586695747001,100.0,42.41543605540085
mp-679191,LaK,2,trigonal,153,Alloy,-1.4606,0.2342,0.0,1,165.73,76.91,0.2947,9.007,8,528.1,1070.0,0,6,0,2.154856325295169,88.82,732.5756488253071,0.0,66.0125,29.976199194434265,18.879719312117015,37.00749999999999,44.74542394277298,23.71864776444929,0.0,25.205023260254947
mp-602129,Mo2P2,2,hexagonal,188,Chalcogenide,-1.8059,0.1695,2.125,0,59.18,40.86,0.2291,5.665,12,901.52,417.0,0,1,4,1.4483602541731864,18.32,230.90979439110808,12.038125,75.12666666666667,10.468692786525082,9.972326546748368,41.323750000000004,27.167052387965494,5.916030534351145,17.708333333333336,18.613313685603913
mp-142064,He4AuCo3Ca4,4,cubic,226,Semiconductor,-0.7783,0.1546,2.344,0,126.11,82.1,0.2407,1.93,4,84.4,1349.0,0,0,12,1.5360535929919548,44.010000000000005,1733.2647856448054,4.5239199999999995,21.1,22.722445990479674,20.162087369045263,28.47874999999999,7.521565327161792,31.324972737186478,19.53333333333333,22.653559115199137
mp-631358,HNb4,2,tetragonal,137,Metal,-1.149,0.3519,0.0,1,124.78,44.88,0.3364,4.456,16,1106.54,1357.0,0,4,7,2.780303029683533,79.9,1181.026969703856,0.0,69.15875,22.478945441230316,10.965605850958687,33.1125,20.807910793183254,31.54307524536532,0.0,20.12366262456092
mp-197721,Cl3,1,cubic,207,Ceramic,-3.6738,0.0298,7.966,0,227.34,60.6,0.3687,4.234,12,304.44,1224.0,1,0,3,3.7514851478957945,166.74,333.17001379179595,33.728044000000004,25.37,41.25595020139143,14.84977268234829,64.6725,19.640227224910582,27.917121046892042,66.38333333333334,40.26473545627281
mp-433471,Ru3Sb3B4In,4,cubic,199,Ceramic,-4.3896,0.0579,4.852,0,258.18,135.01,0.2738,1.485,12,232.03,1898.0,0,0,3,1.9123027922441076,123.17000000000002,432.3856377975542,7.205220000000001,19.335833333333333,46.902233614060776,33.235323186400464,73.62,5.180938354723333,46.292257360959645,40.43333333333334,44.278443799708526
mp-973212,Cr2Rh3Ag2Ne,4,orthorhombic,19,Oxide,-4.9371,0.0019,3.578,0,89.6,27.82,0.3531,2.417,12,321.25,2681.0,1,3,9,3.2207045279580497,61.779999999999994,543.0313330841358,8.648026,26.770833333333332,16.03808128890516,6.750345918165646,80.46375,10.083105407111297,67.639040348964,29.816666666666663,36.27710203446989
mp-758769,Sc3Ce,2,orthorhombic,17,Phosphide,-1.1059,0.0011,0.304,0,62.03,40.34,0.2298,8.652,4,290.14,1485.0,1,3,11,1.5376797219787606,21.689999999999998,1342.7977091708317,2.6302079999999997,72.535,10.990479677773708,9.843842656651512,32.573750000000004,42.87818220071533,35.032715376226825,2.533333333333333,20.6043399933906
mp-178576,HfReS,3,tetragonal,134,Ceramic,-3.7073,0.0147,7.241,0,239.58,203.6,0.1904,4.254,16,713.31,2760.0,1,4,3,1.1767190569166641,35.98000000000002,744.4771107154071,30.803213999999997,44.581875,43.496887586964476,50.18284245898399,65.09125,19.745423942772984,69.7928026172301,60.34166666666666,53.24890879605151
mp-783024,C2Ti,2,orthorhombic,54,Nitride,0.2917,0.0604,0.232,0,210.76,138.7,0.2285,4.93,6,353.43,2187.0,0,3,8,1.5195385723489878,72.06,7497.428608247219,1.1437599999999999,58.905,38.220432076162574,34.14706463728009,15.103750000000005,23.301073006522195,54.17121046892039,1.9333333333333333,28.240038213678808
mp-402510,Cr3Sr4Hf4,3,monoclinic,8,Oxide,-1.3393,0.0578,7.796,0,223.51,90.22,0.3069,5.211,16,549.2,2109.0,0,2,9,2.4773886053560865,133.29,1574.7031914081747,40.624956000000005,34.325,40.55474185280117,22.168412729788496,35.491249999999994,24.779086892488955,52.044711014176656,64.96666666666667,39.67249625789333
mp-499132,Ir3Ba4Se3,3,cubic,222,Semiconductor,-0.6456,0.0482,1.418,0,55.04,29.06,0.2909,3.609,32,1385.47,1481.0,1,0,12,1.8940123875106634,25.98,2293.9900512083327,5.1175619999999995,43.2959375,9.71072867081655,7.0567305791658415,26.819999999999993,16.352829791710498,34.9236641221374,11.816666666666666,17.36382444748814
mp-328061,Cr2Rh3,2,orthorhombic,55,Oxide,-1.5045,0.0264,3.834,0,216.56,43.45,0.4114,3.558,6,445.09,2259.0,1,3,9,4.984119676643471,173.11,1501.4955034795912,13.641372,74.18166666666666,39.28231417063346,10.61227515319233,37.556250000000006,16.08457816116137,56.13413304252999,31.95,32.31124563726079
mp-550599,BrSn3,2,orthorhombic,31,Semiconductor,-0.3054,0.0038,1.356,0,157.33,117.59,0.1933,3.87,6,292.32,947.0,1,3,12,1.3379539075314268,39.74000000000001,3100.8512409675427,5.24772,48.72,28.438300988648844,28.93111286815576,22.567499999999995,17.725646959814853,20.365321701199562,11.3,22.509745722522347
mp-685778,Ce4Al4,2,cubic,219,Halide,-5.5137,0.0014,6.36,0,156.12,119.08,0.1932,4.867,6,298.94,1138.0,1,0,5,1.311051393910728,37.040000000000006,206.3949794033136,30.954120000000003,49.82333333333333,28.21677041376785,29.29926863016406,87.67125,22.969703345255628,25.572519083969464,53.0,43.120306005907366
mp-528682,Sr2B3,2,cubic,219,Boride,-1.1242,0.0152,0.394,0,393.32,254.84,0.2441,9.361,12,1519.09,1136.0,1,0,1,1.5433997801937136,138.48,1010.4963439735247,3.6882340000000005,126.59083333333332,71.64408641523251,62.84344732160506,32.802499999999995,46.60740584893752,25.517993456924753,3.283333333333333,42.438946350799974
mp-743124,H4Bi2,2,cubic,218,Oxide,-1.4373,0.0169,1.868,0,218.39,130.7,0.2599,5.875,8,712.57,1612.0,1,0,9,1.6709257841108702,87.69,1121.547337914511,10.9745,89.07125,39.61735627975101,32.17038940502075,36.71625,28.271617925520726,38.49509269356597,15.566666666666668,32.63722483354132
mp-781114,Rh,1,tetragonal,117,Carbide,-1.2035,0.0288,1.88,0,292.64,145.74,0.2892,2.764,16,581.67,1667.0,1,4,2,2.007959379579528,146.89999999999998,1385.1267022424038,5.196319999999999,36.354375,53.211277920175746,35.88653884166831,33.79375,11.908268462023983,39.99454743729553,15.666666666666664,34.11832231416554
mp-339211,Zn2Os4Cr2,3,cubic,223,Oxide,-3.6942,0.0225,0.8,0,174.9,73.2,0.3195,4.207,8,172.03,2236.0,1,0,9,2.389344261968669,101.7,605.2731292153292,3.3656,21.50375,31.655071402416695,17.96303617315675,64.92750000000001,19.49821165579634,55.50708833151581,6.666666666666667,34.185005930421696
mp-967863,TaSc,2,orthorhombic,31,Sulfide,-1.2979,0.1388,0.925,0,39.77,23.03,0.245,1.949,6,187.2,1217.0,0,3,14,1.7268779844868094,16.740000000000002,937.6685342655942,1.8028250000000001,31.2,6.915049432442329,5.5668116228503655,34.97375000000001,7.621502209131076,27.72628135223555,7.708333333333334,15.568464634806983
mp-28016,Au2LiSb4,3,cubic,199,Oxide,-1.6371,0.0855,4.378,0,235.5,149.75,0.2381,4.174,8,454.97,2340.0,0,0,9,1.5726210349534142,85.75,1429.3567807137208,18.273772,56.87125,42.749908458440125,36.877347301838306,39.213750000000005,19.324637071323377,58.342420937840785,36.483333333333334,39.92452799986414
mp-318728,Mo4Os4Pb,3,monoclinic,5,Sulfide,-2.8401,0.0039,0.565,0,45.95,14.77,0.3541,1.032,12,147.22,843.0,1,2,14,3.111035881441411,31.180000000000003,296.82053344311635,0.5830799999999999,12.268333333333333,8.046503112413035,3.5258944455425967,54.25125,2.798232695139912,17.52998909487459,4.708333333333333,16.780301145336306
mp-831028,Cd2,1,hexagonal,170,Metal,0.0,0.0779,0.0,1,185.4,77.96,0.3028,7.245,4,136.1,593.0,0,1,7,2.3781426369448257,107.44000000000001,59300000000.0,0.0,34.025,33.57744415964848,19.139157936351054,18.75,35.47759309909531,10.714285714285714,0.0,19.448222586252296
mp-129574,HeO,2,cubic,202,Alloy,-0.8206,0.1113,0.0,1,89.38,41.14,0.2855,9.718,8,920.48,1353.0,0,0,0,2.1725814287378262,48.239999999999995,1648.7935455911095,0.0,115.06,15.99780300256316,10.041510179877445,29.007499999999993,48.485167262781395,31.4340239912759,0.0,20.572982961457644
mp-330049,RuLa,2,orthorhombic,35,Intermetallic,-0.0689,0.0175,0.0,1,115.98,41.74,0.3434,8.722,6,942.73,633.0,1,3,6,2.778629611217386,74.24000000000001,9187.226533058558,0.0,157.12166666666667,20.867813987550345,10.189760822296897,19.61125,43.246370713233745,11.804798255179936,0.0,16.229121771569815
mp-66933,Mo4HfB3,3,tetragonal,124,Chalcogenide,-1.6014,0.0362,1.972,0,77.79,49.55,0.2202,4.769,2,150.92,659.0,1,4,4,1.5699293639616694,28.24000000000001,411.5149218713943,9.404468,75.46,13.875869644818748,12.119490017790076,38.7675,22.454239427729856,12.513631406761178,16.433333333333334,19.540040586308926
mp-949611,YRu,2,cubic,206,Semiconductor,0.2478,0.1665,1.846,0,75.38,39.59,0.2598,5.46,6,357.51,1978.0,0,0,12,1.9040161652174747,35.78999999999999,7982.243422831178,10.07916,59.585,13.434639326254116,9.658529353627198,15.652500000000003,26.088786029875866,48.473282442748086,15.383333333333335,19.936504705376063
mp-469093,B4ZrAu3,3,hexagonal,194,Intermetallic,-1.2768,0.1408,0.0,1,68.99,39.81,0.2603,10.681,2,263.41,1147.0,0,1,6,1.7329816624634558,29.179999999999993,898.3395919616261,0.0,131.705,12.264738191138775,9.71288792251433,34.709999999999994,53.55038922785609,25.817884405670664,0.0,20.56524680636683
mp-927884,Cl4Ru,2,monoclinic,10,Oxide,-1.0342,0.0242,5.222,0,187.34,88.0,0.2908,7.067,6,616.96,2964.0,1,2,9,2.12886363612172,99.34,2865.9833410753886,36.903874,102.82666666666667,33.93262541193702,21.619885352836526,31.67750000000001,34.54134231011993,75.35441657579062,43.51666666666667,38.7307988703353
mp-945548,Se2,1,orthorhombic,45,Semiconductor,-0.3812,0.0187,3.172,0,91.34,21.84,0.3893,2.029,2,49.71,1390.0,1,3,12,4.18223443031949,69.5,3646.3797574401956,6.435988,24.855,16.35664591724643,5.272781182051788,23.515,8.042289080580685,32.44274809160305,26.433333333333337,18.66452654165817
mp-547503,Cd2Pd4,2,hexagonal,179,Carbide,-2.1701,0.0088,1.554,0,253.4,119.44,0.3215,8.663,8,654.32,2387.0,1,1,2,2.121567313954993,133.96,1099.9493060229975,13.462302000000001,81.79,46.027096301720974,29.38821901561573,45.87625,42.936040395539656,59.62377317339149,12.950000000000001,39.43798307903003
mp-744008,Ru3,1,tetragonal,78,Metal,0.0,0.0711,0.0,1,212.01,162.77,0.197,9.146,4,397.76,2315.0,0,4,7,1.302512747969373,49.23999999999998,231500000000.0,0.0,99.44,38.44928597583303,40.094386242340384,18.75,45.47654113191669,57.660850599781895,0.0,32.65551614679364
mp-638556,Pb3Be2,2,tetragonal,101,Metal,-0.951,0.0069,0.0,1,97.42,62.31,0.2346,7.417,8,661.98,2427.0,1,4,7,1.5634729575407682,35.11,2552.0504463506786,0.0,82.7475,17.4697912852435,15.272287013243723,30.63749999999999,36.38228487271197,60.71428571428571,0.0,25.42128700411149
